iso,country,date,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,total_cases,fatalities,population,gdp_ppp,health_system_index,human_development_index,response_stringency_index,age_above_65_percentage
KR,South Korea,4/10/2020,2,22,7,-16,-12,-5,10480,211,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/11/2020,10,17,6,-16,-13,-7,10512,214,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/12/2020,-10,8,7,-20,-20,-13,10537,217,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/13/2020,10,45,6,-9,-9,-3,10564,222,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/14/2020,9,51,2,-4,-4,-3,10591,225,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/15/2020,23,124,17,-3,-16,-50,10613,229,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/16/2020,-2,33,6,-17,-13,-4,10635,230,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/17/2020,-7,-19,9,-23,-20,-6,10653,232,51225308,46452,0.759,0.906,0.8241,13.9
KR,South Korea,4/18/2020,8,40,6,-13,-10,-4,10661,234,51225308,46452,0.759,0.906,0.7315,13.9
KR,South Korea,4/19/2020,1,-20,7,-24,-24,-12,10674,236,51225308,46452,0.759,0.906,0.7315,13.9
KR,South Korea,4/20/2020,5,19,6,-12,-11,-2,10683,237,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/21/2020,-1,6,4,-13,-11,-2,10694,238,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/22/2020,-3,6,6,-18,-15,-4,10702,240,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/23/2020,-2,10,5,-16,-14,-2,10708,240,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/24/2020,2,10,6,-14,-10,-2,10718,240,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/25/2020,9,21,5,-12,-10,-4,10728,242,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/26/2020,1,56,3,-6,-5,-8,10738,243,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/27/2020,11,40,4,-6,-6,-1,10752,244,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/28/2020,8,41,1,-5,-3,-1,10761,246,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/29/2020,17,62,-2,-2,2,-3,10765,247,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,4/30/2020,29,158,11,6,-6,-54,10774,248,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/1/2020,22,123,13,0,-10,-46,10780,250,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/2/2020,10,60,2,-9,-4,-15,10793,250,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/3/2020,19,39,1,-5,-2,-9,10801,252,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/4/2020,30,95,5,15,1,-18,10804,254,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/5/2020,23,114,14,13,-14,-56,10806,255,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/6/2020,9,48,3,-10,-4,-1,10810,256,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/7/2020,7,36,2,-7,-4,-1,10822,256,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/8/2020,8,19,3,-5,-1,-1,10840,256,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/9/2020,-2,-36,7,-18,-20,-7,10874,256,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/10/2020,1,34,3,-6,-4,-5,10909,256,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/11/2020,14,44,3,-3,-2,0,10936,258,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/12/2020,7,35,2,-4,-3,-1,10962,259,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/13/2020,8,58,3,-7,-4,-2,10991,260,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/14/2020,7,42,2,-8,-6,-2,11018,260,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/15/2020,-3,-23,5,-17,-15,-5,11037,262,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/16/2020,12,26,4,-8,-8,-4,11050,262,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/17/2020,25,56,2,-1,-2,-4,11065,263,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/18/2020,4,12,5,-9,-9,-2,11078,263,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/19/2020,7,14,3,-6,-8,-2,11110,263,51225308,46452,0.759,0.906,0.4352,13.9
KR,South Korea,5/20/2020,12,59,2,-4,-3,-3,11122,264,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/21/2020,7,44,2,-5,-5,-2,11142,264,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/22/2020,8,34,3,-7,-4,-2,11165,266,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/23/2020,14,55,2,-3,-2,-2,11190,266,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/24/2020,4,42,3,-3,-5,-6,11206,267,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/25/2020,18,57,3,1,-1,-1,11225,269,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/26/2020,8,32,1,-3,-3,-1,11265,269,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/27/2020,11,64,1,-3,-2,-2,11344,269,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/28/2020,7,43,2,-7,-5,-1,11402,269,51225308,46452,0.759,0.906,0.3981,13.9
KR,South Korea,5/29/2020,9,39,2,-7,-3,-1,11441,269,51225308,46452,0.759,0.906,0.5694,13.9
JP,Japan,2/23/2020,3.236,16.085,-0.202,0.549,1.746,-0.003,144,1,126860301,46827,0.957,0.915,0.25,27
JP,Japan,2/24/2020,3.928,53.543,14.365,17.69,-26.635,-54.747,157,1,126860301,46827,0.957,0.915,0.25,27
JP,Japan,2/25/2020,6.611,-0.318,0.862,0.109,-1.858,0.756,164,1,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,2/26/2020,3.336,-4.989,0.967,-3.701,-5.11,0.502,186,3,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,2/27/2020,6.346,-3.77,1.45,-2.838,-6.716,0.317,210,4,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,2/28/2020,13.866,-4.224,2.182,-2.144,-10.148,0.693,230,5,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,2/29/2020,9.376,-22.303,4.158,-9.777,-20.687,3.189,239,5,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,3/1/2020,8.768,-1.15,3.636,-10.312,-23.196,1.474,254,6,126860301,46827,0.957,0.915,0.3426,27
JP,Japan,3/2/2020,2.524,-15.437,3.679,-9.91,-15.414,-1.631,268,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/3/2020,8.856,11.454,3.526,-1.762,-15.122,-2.487,284,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/4/2020,-1.842,-20.642,4.83,-12.207,-19.22,-4.183,317,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/5/2020,2.701,-8.239,4.336,-8.561,-17.712,-3.649,349,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/6/2020,1.667,4.838,4.872,-9.369,-18.117,-3.711,408,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/7/2020,2.085,-8.2,5.256,-12.051,-23.584,-3.526,455,6,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/8/2020,-4.19,-35.228,5.763,-16.707,-31.487,-5.364,488,7,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,3/9/2020,1.841,11.235,3.75,-6.909,-15.16,-2.988,514,9,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/10/2020,-2.564,-28.285,5.811,-9.326,-18.468,-5.381,568,12,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/11/2020,4.118,12.753,3.472,-3.304,-15.812,-4.245,620,15,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/12/2020,5.423,16.148,3.496,-2.617,-15.433,-4.15,675,19,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/13/2020,2.891,10.026,4.531,-4.89,-16.786,-4.477,716,21,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/14/2020,-4.299,-38.849,6.662,-13.815,-27.464,-7.402,780,22,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/15/2020,5.122,9.162,3.494,-7.212,-21.312,-2.625,814,24,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/16/2020,-0.013,-6.595,3.905,-6.935,-15.258,-2.965,829,28,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/17/2020,4.019,13.988,3.621,-1.026,-14.728,-3.794,873,29,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/18/2020,3.306,20.43,2.769,-2.692,-13.507,-3.509,914,31,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/19/2020,6.081,16.717,1.859,4.409,-10.261,-4.229,950,33,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/20/2020,6.306,39.906,16.919,7.213,-33.735,-53.859,1007,35,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/21/2020,4.931,33.929,3.361,-5.927,-14.602,-7.288,1054,36,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/22/2020,1.204,17.806,2.803,-8.93,-17.707,-3.116,1086,41,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/23/2020,0.295,10.686,3.198,-4.174,-12.986,-3.337,1128,42,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/24/2020,3.184,14.369,3.705,0.339,-13.323,-4.293,1193,43,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/25/2020,8.049,30.783,2.443,1.706,-11.15,-4.365,1291,45,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/26/2020,12.581,25.922,3.034,0.123,-12.861,-5.174,1387,46,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/27/2020,3.004,-9.461,6.123,-9.503,-19.4,-7.303,1499,49,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/28/2020,1.004,-23.071,7.207,-18.094,-32.555,-7.844,1693,52,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/29/2020,-7.289,-24.672,7.139,-25.87,-40.606,-8.538,1866,52,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/30/2020,3.956,-2.232,5.33,-7.302,-19.604,-7.597,1953,56,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,3/31/2020,6.526,8.971,5.43,-4.326,-19.502,-7.17,2178,57,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,4/1/2020,-4.662,-29.165,6.826,-19.636,-24.821,-9.901,2384,57,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,4/2/2020,6.479,13.435,6.237,-12.009,-23.254,-10.46,2617,65,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,4/3/2020,5.565,25.704,7.143,-14.486,-24.521,-10.564,2920,69,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,4/4/2020,6.485,26.387,8.004,-20.552,-35.328,-12.195,3271,70,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,4/5/2020,2.222,3.465,7.806,-25.386,-42.859,-13.279,3654,73,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,4/6/2020,7,15,7,-13,-24,-11,3906,80,126860301,46827,0.957,0.915,0.4352,27
JP,Japan,4/7/2020,6,17,8,-12,-27,-13,4257,81,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/8/2020,2,16,9,-22,-34,-16,4768,85,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/9/2020,2,8,10,-24,-36,-17,5347,88,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/10/2020,4,0,12,-26,-38,-18,6005,94,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/11/2020,4,3,12,-30,-48,-22,6748,98,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/12/2020,-9,-35,12,-40,-58,-22,7255,102,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/13/2020,-15,-45,13,-38,-45,-20,7645,109,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/14/2020,5,10,12,-23,-41,-20,8100,119,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/15/2020,7,17,11,-24,-41,-21,8582,136,126860301,46827,0.957,0.915,0.4537,27
JP,Japan,4/16/2020,5,9,12,-27,-43,-22,9167,148,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/17/2020,4,-1,14,-31,-46,-23,9795,154,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/18/2020,-14,-47,16,-48,-60,-26,10361,161,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/19/2020,-3,1,11,-40,-53,-23,10751,171,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/20/2020,-8,-33,14,-37,-47,-23,11119,186,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/21/2020,1,8,14,-31,-46,-25,11496,277,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/22/2020,-4,-3,14,-36,-48,-26,11919,287,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/23/2020,-3,-4,15,-36,-48,-26,12388,317,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/24/2020,-1,-8,16,-37,-48,-26,12829,334,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/25/2020,-3,-9,14,-41,-53,-26,13182,348,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/26/2020,-9,-16,12,-45,-58,-27,13385,351,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/27/2020,-5,-9,15,-35,-47,-26,13576,376,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/28/2020,2,4,14,-28,-46,-27,13852,389,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/29/2020,-5,23,22,-30,-64,-64,14088,415,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,4/30/2020,4,8,16,-30,-47,-32,14281,432,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/1/2020,1,4,19,-35,-50,-35,14544,458,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/2/2020,-5,-11,15,-43,-55,-30,14839,492,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/3/2020,-9,-19,12,-45,-58,-30,15057,510,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/4/2020,-6,4,29,-28,-67,-73,15231,521,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/5/2020,0,29,29,-23,-65,-73,15354,543,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/6/2020,-12,-17,30,-36,-69,-72,15463,551,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/7/2020,1,3,14,-31,-44,-26,15547,557,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/8/2020,0,6,16,-34,-45,-27,15628,601,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/9/2020,-5,-20,13,-39,-51,-20,15747,613,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/10/2020,-7,-35,12,-38,-56,-24,15798,621,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/11/2020,-2,0,12,-32,-42,-22,15874,643,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/12/2020,0,6,13,-30,-43,-23,16024,668,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/13/2020,-1,4,13,-31,-44,-23,16079,687,126860301,46827,0.957,0.915,0.4722,27
JP,Japan,5/14/2020,-1,6,12,-30,-44,-23,16193,710,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/15/2020,0,-4,15,-32,-44,-23,16237,725,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/16/2020,-12,-52,14,-40,-55,-23,16285,744,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/17/2020,-1,-2,9,-32,-48,-20,16305,749,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/18/2020,-7,-20,13,-32,-42,-20,16365,763,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/19/2020,-4,-20,14,-29,-43,-22,16385,771,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/20/2020,1,-6,12,-26,-41,-21,16424,777,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/21/2020,-1,-8,12,-27,-41,-21,16513,796,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/22/2020,-2,-5,13,-29,-41,-21,16536,808,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/23/2020,0,-8,11,-27,-43,-20,16550,820,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/24/2020,-1,8,8,-27,-42,-17,16581,830,126860301,46827,0.957,0.915,0.4074,27
JP,Japan,5/25/2020,2,2,10,-22,-35,-18,16623,846,126860301,46827,0.957,0.915,0.287,27
JP,Japan,5/26/2020,-1,-8,11,-22,-36,-18,16637,846,126860301,46827,0.957,0.915,0.287,27
JP,Japan,5/27/2020,2,5,10,-20,-35,-18,16651,858,126860301,46827,0.957,0.915,0.287,27
JP,Japan,5/28/2020,1,5,10,-20,-34,-18,16683,867,126860301,46827,0.957,0.915,0.287,27
JP,Japan,5/29/2020,2,5,11,-21,-34,-17,16719,874,126860301,46827,0.957,0.915,0.287,27
GB,United Kingdom,2/23/2020,-2.172,-4.552,-0.314,-0.739,2.888,-0.826,9,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/24/2020,-0.719,-8.558,1.403,-3.244,-2.18,-2.07,13,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/25/2020,4.216,3.406,0.373,-0.77,0.616,0.572,13,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/26/2020,-0.281,5.681,0.491,0.551,-0.662,0.668,13,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/27/2020,0.88,7.632,0.483,2.215,0.079,0.19,13,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/28/2020,0.857,-12.746,1.003,0.551,0.05,-0.673,19,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,2/29/2020,0.916,-14.23,0.486,1.1,-2.32,0.383,23,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/1/2020,1.83,14.225,-0.699,6.661,5.356,1.342,35,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/2/2020,3.916,13.776,0.123,4.498,-0.004,0.687,40,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/3/2020,2.579,11.35,0.138,2.191,-0.989,0.882,51,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/4/2020,3.381,1.968,0.577,1.928,-1.608,0.799,85,0,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/5/2020,1.982,1.178,0.707,-0.951,-2.846,0.419,114,1,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/6/2020,5.65,22.236,0.124,4.707,1.187,0.612,160,2,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/7/2020,1.626,6.866,0.021,-0.236,-0.507,1.349,206,2,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/8/2020,2.463,15.333,-0.606,3.888,2.053,1.179,271,3,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/9/2020,3.666,4.189,0.797,0.071,-3.267,0.065,321,5,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/10/2020,4.946,3.554,1.08,-1.639,-3.994,-0.328,373,6,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/11/2020,4.838,9.58,1.272,-0.157,-5.577,-0.339,456,8,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/12/2020,10.729,5.425,1.652,-1.453,-8.128,-1.452,590,8,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/13/2020,11.256,12.476,2.354,-2.181,-9.327,-3.949,797,10,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/14/2020,7.342,0.71,2.431,-10.119,-15.149,-2.177,1061,21,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/15/2020,6.989,-1.047,1.868,-10.751,-15.969,-3.975,1391,35,67530172,48169,0.925,0.92,0.1111,18.5
GB,United Kingdom,3/16/2020,20.057,29.355,3.662,-3.005,-16.462,-8.713,1543,55,67530172,48169,0.925,0.92,0.1481,18.5
GB,United Kingdom,3/17/2020,20.789,6.345,7.482,-15.261,-27.061,-16.412,1950,71,67530172,48169,0.925,0.92,0.2037,18.5
GB,United Kingdom,3/18/2020,22.41,-3.186,10.408,-21.083,-33.843,-22.714,2626,103,67530172,48169,0.925,0.92,0.2037,18.5
GB,United Kingdom,3/19/2020,24.123,2.436,11.453,-21.443,-36.729,-26.88,3269,144,67530172,48169,0.925,0.92,0.2037,18.5
GB,United Kingdom,3/20/2020,9.889,6.204,12.737,-28.338,-39.531,-28.86,3983,177,67530172,48169,0.925,0.92,0.2037,18.5
GB,United Kingdom,3/21/2020,1.288,1.687,10.801,-49.728,-46.179,-25.255,5018,233,67530172,48169,0.925,0.92,0.2963,18.5
GB,United Kingdom,3/22/2020,-13.558,19.599,8.553,-56.429,-46.057,-29.987,5683,281,67530172,48169,0.925,0.92,0.3519,18.5
GB,United Kingdom,3/23/2020,-8.06,1.417,17.205,-45.136,-52.518,-45.499,6650,335,67530172,48169,0.925,0.92,0.7037,18.5
GB,United Kingdom,3/24/2020,-23.636,-14.469,23.648,-70.817,-64.184,-58.241,8077,422,67530172,48169,0.925,0.92,0.7037,18.5
GB,United Kingdom,3/25/2020,-25.859,-11.868,26.188,-73.325,-67.957,-64.009,9529,578,67530172,48169,0.925,0.92,0.7037,18.5
GB,United Kingdom,3/26/2020,-28.079,-10.981,27.057,-74.267,-69.835,-66.083,11658,759,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,3/27/2020,-28.803,-26.353,28.236,-75.783,-70.682,-66.399,14548,1019,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,3/28/2020,-38.776,-54.393,19.692,-83.179,-73.996,-57.181,17104,1228,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,3/29/2020,-45.679,-52.382,15.445,-84.787,-74.717,-55.326,19606,1408,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,3/30/2020,-32.257,-32.513,26.643,-74.071,-72.567,-68.962,22271,1789,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,3/31/2020,-30.051,-20.74,27.249,-74.119,-71.641,-69.521,25521,2352,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/1/2020,-32.096,-28.52,28.198,-75.382,-72.995,-69.43,30088,2921,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/2/2020,-31.53,-24.472,28.511,-75.288,-73.492,-69.691,34610,3605,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/3/2020,-29.945,-24.943,28.929,-75.801,-71.888,-68.669,39282,4313,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/4/2020,-36.235,-37.668,19.249,-81.405,-71.611,-56.77,43282,4932,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/5/2020,-41.018,-28.556,14.842,-81.942,-70.423,-53.626,49481,5373,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/6/2020,-31,-20,27,-73,-72,-70,53624,6159,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/7/2020,-29,-7,27,-73,-69,-70,57512,7097,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/8/2020,-27,-14,27,-73,-70,-70,63377,7978,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/9/2020,-20,-13,27,-71,-70,-70,68052,8958,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/10/2020,-33,-18,32,-78,-75,-80,73758,9875,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/11/2020,-32,-37,19,-81,-70,-57,78991,10612,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/12/2020,-63,-33,16,-89,-71,-58,84279,11329,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/13/2020,-41,-21,31,-78,-78,-83,88621,12107,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/14/2020,-26,-10,27,-71,-69,-70,93873,12868,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/15/2020,-27,-6,27,-72,-69,-69,98476,13729,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/16/2020,-27,-7,28,-73,-70,-69,103093,14576,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/17/2020,-30,-33,29,-75,-71,-68,108692,15464,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/18/2020,-37,-47,19,-81,-71,-54,114217,16060,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/19/2020,-40,-12,14,-80,-66,-49,120067,16509,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/20/2020,-30,-2,25,-71,-68,-67,124743,17337,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/21/2020,-28,2,26,-72,-67,-67,129044,18100,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/22/2020,-28,1,27,-72,-67,-66,133495,18738,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/23/2020,-27,6,27,-72,-67,-66,138078,19506,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/24/2020,-26,-4,27,-73,-66,-65,143464,23635,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/25/2020,-32,-23,18,-78,-65,-51,148377,24055,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/26/2020,-37,-10,14,-78,-64,-48,152840,24393,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/27/2020,-29,-3,25,-69,-66,-65,157149,25302,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/28/2020,-33,-42,25,-74,-71,-66,161145,26097,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/29/2020,-30,-31,27,-73,-69,-66,165221,26771,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,4/30/2020,-28,-31,27,-74,-69,-66,171253,27510,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,5/1/2020,-27,-22,27,-74,-67,-64,177454,28131,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,5/2/2020,-30,-18,17,-78,-63,-49,182260,28446,67530172,48169,0.925,0.92,0.7593,18.5
GB,United Kingdom,5/3/2020,-37,-21,14,-79,-64,-46,186599,28734,67530172,48169,0.925,0.92,0.7593,18.5
